OTUID	Kingdom	Phylum	Class	Order	Family	Genus	A1_b	A2_b	A3_b	A4_b	A5_b	A6_b	B1_b	B2_b	B3_b	B4_b	B5_b	B6_b	C1_b	C2_b	C3_b	C4_b	C5_b	C6_b	D1_b	D2_b	D3_b	D4_b	D5_b	D6_b	E1_b	E2_b	E3_b	E4_b	E5_b	E6_b
d4ecfe33623f297a74de51d7f28b39aa	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pseudorhodoferax	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	24	0	16	0	0	0	0	0	0	0	0	0	0	0	0
0273b95a711f6dc7599473072be4a8e3	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	36	0	0	0	0	0	0	0	0	0	0	0	0
2f35b61d3cd5d03602352992382297bb	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0
37972e00257b627d75ca4573e74c39b3	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0
66890c9184a9316c74f9a8cd2ef5688c	Bacteria	Chloroflexi	OLB14	uncultured_bacterium	uncultured_bacterium	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	18	0	0	0	10
323f5bdbb0ca3fd44a00bb4364e6c4eb	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	6	12	12	0
a624e4374c37120e9a301ddcebc4024e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Unidentified_Rhizobiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0
97bb4ef8c1e6bf8e16fcb3d2183226db	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Achromobacter	0	0	0	0	0	0	0	0	0	0	8	0	12	0	10	0	6	26	0	0	0	0	0	0	0	0	0	0	0	0
bb7b268b26abb9b67af9bb1b8b009a19	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	6	4	4	0	0	0	0	0	0	0	0	0	0	0	0	20	0	28
8af7c66ac92b09d916cf22b85b012de1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	16	34	0	0	0	0	0	6	0	0	0	0	0	0
497a26126c9e726c768bdec79e8c4e9b	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	18	18	0	0	0	0	0	0	18	0	0	2	0	0
e25e8eb53781acebc904b9e1836520eb	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	44	0	0	0	0	0	0
1ec9ad666727620565917742df79ac3b	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	12	0	0	0	42
ab099b29adf10d4e7a380cd9e5293db4	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	30
fb4fbf4b9eec7e631ea1ff1c820e2a06	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Verrucosispora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	16	0	0	0	0
4a834464784df6b019be4c7a77ca7c96	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	20	0	0
2b2e8911a4c3c12cfaab96f1688e7896	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	16	8
b183562284cc0953929021779953b00c	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Phytoactinopolyspora	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	12	0	12
702939f83f6777d382f8623fbff23233	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	D05-2	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0
8fc168c010d6f63ad137ca868b34ce73	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	32	8	0
b96f9b2d3c36466d846dcbd09f7812d8	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Spirosomaceae	Leadbetterella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	24	30	0
19840c984340a7006c77cfd3573e6a00	Bacteria	Proteobacteria	Gammaproteobacteria	Unidentified_Gammaproteobacteria	Unidentified_Gammaproteobacteria	Unidentified_Gammaproteobacteria	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	16	24	0	0	0	0	0	0	0	0	0	0	0	0
9290aadc452f1a920864129938ef6ea1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Buchnera	0	0	0	0	0	0	0	0	0	0	0	6	10	6	0	10	0	0	0	0	0	0	22	0	6	0	0	0	0	0
622fd11bbba4c2f9f9c16ba5982127ae	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acetobacter	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	12	16	0	0	0	0	0	0	0	0	0	0	0	0	0
b28c5a24b703bc2d89476f592106a25c	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	14	26	10	0	0	0	0	0	0	0	0	0	0	0	0
166f4ffe5d95ba6598682f972abc873e	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	34	0	14	0	0	0	0	0	0	0
2f52cf97ae89a1857a1ec18b895fae49	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Unidentified_Xanthobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	12	0	0	0	0
731525068d5527f23b4ffb0794811b68	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Flavihumibacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	14	0	0
65c98c296821cc9f40bbb770f0757c56	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	16	0
6a6f5c4fbfd79ad22cc90c450dbac4e0	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	32	0	0	0	0
4e9187175f7e5cbd75070884e4f96c49	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	20	14
b1fa1a7eebbd40a65eb2c6df6ebae283	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	14	22	0
1a59d915451a33deeeedc22c0f710c24	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	20	34	0
7290b524394458cb444055b4bd25f2e3	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	48
68084402ba50c5318fb1062026beb58d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia	0	0	0	0	0	10	0	0	0	0	0	0	28	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ae2b5abe840daa296ba80f5244ebe422	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	42	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26f173c04574871aba8876838e2d9e61	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	6	16	22	0	0	0	0	0	0	0
9bd42a41b9e51f8f9c663fe46c0e77c5	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0
bba75ba668556bc7c344961cf262f471	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	22	0	0	0	0
9e6d5489658a8a3ed18c85894dbcaef5	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	26	0	0
2e5a0da9a6f8155262c458152321c19c	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Leifsonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	34	0
71e086dc82bff0bba9b9ef0cdb18f65d	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Pseudactinotalea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	36
549c14055652435b87d86198d628921f	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Niabella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	24	16
9381d49346b124c675fd0794a62752d5	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	16	28	0
74a26e97b02fcab82b0d346de4920f75	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0
b1dc062a8f5e51f8c729d1f5c1fd80bd	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	28	0
8a637e7118809a96a7da6c5af3fbeecc	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	42	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
034c1b18c1408253e5bc597d0dda2b3d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Verticia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0
f40481185ff5e1d4b4b47c4307303fc5	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Candidatus_Soleaferrea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	24	0	0	0	6
bbf5757e3c6910876929ca3b15e90a7d	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	8	12	18
7f70fa6f0bfd7bbe356138a19971f0c8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Unidentified_Rhizobiales	Unidentified_Rhizobiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	30	0
f697ba2ca83f81d5155a06bad89f0a07	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Unidentified_Microbacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	32	0	0
e44b7716eb2602e9a40df722f06aaa0c	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	12	22	0
be189a513784c1ad3e544687f4444810	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
a6c1bb673aaa97cbe8e6eb2f590d24c7	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56
cf34c6be69192f752de9e6cdd1cd52bb	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0
af1239185da9fba72f9670a9ffffc066	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Steroidobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0
42d2c8fac7ae5edbb6cc1687675aed49	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	2	0	12
b1ebce9e0b058f901272271be148f679	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	20	0	0	0	0
8e50d84fc526565c1963a5b490607d20	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Alcaligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	22	0	12
e5a7f728ca79ba1070bb444484cb4fa3	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	10	26	0
33d16b9598ad73311a730ef5fcb29527	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Sandaracinaceae	uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	10	12	0	20
e489cd3c6a22b44639ea6382c37dd9fd	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	4	32	0	0
da6ba32ab4154bfc095be5a95d8b54af	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Limnobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	28
92c6c04e8991a22e4e5cd321bfb9a7f6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Unidentified_Sphingomonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54
8e8b90c71489d9dcebf5acc9a70e9502	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
71c87f5932fb11da56ae38654a8dd013	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	18
77e8a712c5120fb521ca9aa770b2440f	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0
14074c9fdadd073fe6b69afb3ad593a2	Bacteria	Chloroflexi	Anaerolineae	SBR1031	A4b	uncultured_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	12	16	0
05a7096465c8fa5d8e27c3f21aba4be5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Pelagibacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0
914d0b6728212f14e607fc3d8feb0f25	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Parapedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0
54ea84bfcc4c8be067e02e0dc15ef132	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	30
392f54f92f26a7996e8c124ac6d23892	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Unidentified_Xanthomonadaceae	0	0	0	0	0	0	0	0	0	10	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
dd7dd1b8f41b9b7cce1c646d862411ba	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0
61f94809e37751a82c1ad80d9561f9b0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	0
beca14974a55ae9917287b04d08450f2	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	10	22	0	0	0	0	0	0	0	0	0	0	0	0	0
61d5c226530a30d33fb26d3f78b23d65	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0
6bccadf37049ac531732db5f7de286b7	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	env.OPS_17	Unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	34	0	0	0	14	0
3c8356dcdc903d69d54498ab9d2d8354	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
5706b89358f87f158e659976eb13f121	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Hyphomicrobium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0
66982e4e3d96c5bed1412bda21a1de7f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Altererythrobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	12	0
fd1a9062a6d53636b88ad3f9ef0743c4	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Microtrichaceae	IMCC26207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	14	0	18	0	0
43eeaa45ce90e229b607ade29b42a5be	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Ohtaekwangia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	34	6	0	0	0
ab9a7e92605470a7cbd1d8fda457e6c8	Bacteria	Proteobacteria	Gammaproteobacteria	CCD24	Unidentified	Unidentified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	24	0
33ce20dfb79ac4c722298d49c279115c	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Unidentified_Microscillaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	38
4c482faaaddc12feb7386c33b6eacf88	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	28
38a7df376321e0dc9d67191e72666c85	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Taibaiella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0
b68505dda391d4a2bc6c54e21e7f2a9a	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0
41d03c2fe5e3d714b08e1d20abd66e60	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	10	0	0	12	0
2865f5dc3d38193e73810c3095fe7cf4	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Verticia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	22	0
46b8dd969f088e8a522c09b671974f67	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	34	0
0540ba14c7c6e881a2a6a1ed64cbab70	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Myroides	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	6	0	0	20
b6e43b51192947cb0f6aa6367c7f4854	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0
30141c8285f6597d1f83d832a1cef833	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	uncultured	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0
f3e467b7084542eff212d9b2cfa0bb91	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	30
48f317df31a0778c43ac7cc93cef5362	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Unidentified_Sphingobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	16	20
826b1f5927e550628af3b8c404a7e704	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d66972706b600f8ed07b5e7d767837b7	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Unidentified_Burkholderiaceae	0	0	20	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
688dbda46285da9e8734c83700b6e2e9	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	18	0	22	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
c414fd7a2d9af6946f58dd5ef4920841	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Unidentified_Mitochondria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	28	0	0	0	0	0	0	0	0	0	0	0	0
6c0c84518abe719cc7c4af67f51b577e	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0
f697ceaddc8c317f793444523dabc2d8	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	Iamiaceae	Iamia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0
a8efdf66ac3ecf9d00a7fef31939df9f	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Pseudopedobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0
