OTUID	Kingdom	Phylum	Class	Order	Family	Genus	species
2f9709fbcc0f21a5a6bc258561feac53	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Arenimonas	uncultured_bacterium
2c184c21dc683383ac588a33d58e5e39	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured_bacterium
024d10fe7e9284b6f84615598be8f3f7	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	uncultured_bacterium	uncultured_bacterium
57d95456ccc5f366d6eae3bb489e9463	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Uncultured_Elsterales	Uncultured_Elsterales	Uncultured_Elsterales
046af2f05691a176d9f038200b2dbdab	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia	uncultured_bacterium
4a77232f7d3c76a61a34101c200d41f7	Bacteria	Planctomycetes	Planctomycetacia	Pirellulales	Pirellulaceae	Pir4_lineage	Unidentified_Pir4_lineage
069166f60593e5c814b2559367e01323	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Unidentified_Enterobacteriaceae	Unidentified_Enterobacteriaceae
6a872fe0e0f7268ba6def4026d21ae25	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Ambiguous_taxa
92e720b5d7a57a3d895180244435fb80	Bacteria	Bacteroidetes	Bacteroidia	Cytophagales	Microscillaceae	Chryseolinea	uncultured_bacterium
8247c30b0f12f1cb8a46831e7561a520	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Phreatobacter	Unidentified_Phreatobacter
b3fad9a9fef2948f52257ea39d412400	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	uncultured
eae2ff67d101e953712cff7d092328f5	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Trueperaceae	Truepera	uncultured_bacterium
6f4c69ff8ad4232e9d96a9a1db894a54	Bacteria	Actinobacteria	Acidimicrobiia	Microtrichales	uncultured	uncultured_bacterium	uncultured_bacterium
60d6aebce485be862de282eb2497989d	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Lautropia	Unidentified_Lautropia
28897fd6eaa4e3e35a3a15f0e85252e2	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Unidentified_Cellvibrio
9815cb3074c0217f3d1e741f923a43e1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	Unidentified_Pseudoxanthomonas
ddfb577cfe798b41928911f5875db5b4	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured_bacterium
06cd2075edb79d878cc94c20b2fc01f9	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Unidentified_Bacteroidales	Unidentified_Bacteroidales	Unidentified_Bacteroidales
70676086765b25a4cfe475511db3eef7	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Rhodopseudomonas	Unidentified_Rhodopseudomonas
6069fe9237022c0ef05c4f8bc535280b	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Unidentified_Bacillus
75c03bef2096d005a6bd4a5c64198cce	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast	Unidentified_Chloroplast
