OTUID	A1_b	A2_b	A3_b	A4_b	A5_b	A6_b	B1_b	B2_b	B3_b	B4_b	B5_b	B6_b	C1_b	C2_b	C3_b	C4_b	C5_b	C6_b	D1_b	D2_b	D3_b	D4_b	D5_b	D6_b	E1_b	E2_b	E3_b	E4_b	E5_b	E6_b
ASV206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	56	112	44	134	86	0	0	0	0	0	0
ASV207	0	84	78	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	124	80	0	0	0	0	0	0	0
ASV208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	70	0	80	58	74
ASV209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	90	58	28	98	122	68
ASV210	50	100	90	84	42	48	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	40	0	0	0	0	0	0
ASV211	26	0	0	26	20	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	126	40	0	52	58	90
ASV212	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	98	28	46	112	120
ASV213	0	0	0	0	0	0	0	0	0	0	0	0	90	60	28	40	138	104	0	0	20	0	0	0	0	0	0	0	0	0
ASV214	0	0	0	0	0	0	0	0	0	34	22	52	0	0	0	0	0	0	0	0	0	0	0	0	104	34	28	64	68	72
ASV215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	54	30	114	80	80
ASV216	74	100	100	98	44	50	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
ASV217	0	0	0	0	0	2	0	2	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	266	18	0	86	50	42
ASV218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	74	78	64	126	82	0	0	0	0	0	0
ASV219	46	84	100	82	60	64	0	4	4	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0
ASV220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	30	56	52	26	80	96	0	22	48	0	0
ASV221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	46	120	116	124
ASV222	0	0	0	0	0	0	0	0	0	0	0	0	66	64	0	88	112	110	0	0	0	0	0	0	0	0	0	0	0	18
ASV223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	12	138	58	32	54	52	100
ASV224	0	0	0	0	0	0	0	0	0	0	0	0	56	58	22	0	78	50	0	0	10	0	0	0	48	0	0	0	66	54
ASV225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142	68	24	100	46	60
ASV226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	60	54	60	48	70
ASV227	80	74	100	80	38	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	54	116	58	106	42	0	6	0	0	12	0
ASV229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	46	32	126	76	90
ASV230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	90	42	34	76	36
ASV231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	64	0	50	24	174
ASV232	0	0	0	0	0	0	0	0	0	0	0	0	66	0	34	38	104	132	0	0	18	0	0	14	0	0	0	0	6	0
ASV233	0	0	0	0	0	0	0	0	0	0	0	0	44	54	90	70	86	22	0	0	12	0	26	8	0	0	0	0	0	0
ASV234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	82	0	82	36	108
ASV235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	54	0	100	112	46
ASV236	0	0	0	0	0	0	0	0	0	0	0	0	42	34	14	78	124	38	0	0	12	0	10	0	0	12	0	12	28	0
ASV237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	32	0	66	82	54
ASV238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	38	0	102	0	84
ASV239	4	0	0	0	0	0	18	40	38	122	72	68	0	0	0	0	0	20	0	18	0	0	0	0	0	0	0	0	0	0
ASV240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	70	18	84	32	78
ASV241	0	0	0	0	0	0	0	0	0	0	0	0	48	20	16	78	116	106	0	0	0	12	0	0	0	0	0	0	0	0
ASV242	0	0	0	0	0	0	0	0	0	0	0	0	40	0	112	46	90	44	0	0	12	0	22	0	26	0	0	0	0	0
ASV243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	44	20	74	60	144
ASV244	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	98	38	58	98	66	24
ASV245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	50	86	34	102	58	0	0	0	0	0	0
ASV246	0	22	0	18	0	0	0	16	28	20	22	16	20	44	20	22	32	26	0	0	4	12	14	0	42	0	0	0	0	0
ASV247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	38	28	70	54	64
ASV248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	54	40	50	90	70
ASV249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184	30	34	44	74	0
ASV250	0	0	0	0	0	0	0	0	0	0	0	0	56	80	36	64	40	56	0	0	14	0	12	0	0	0	0	0	0	0
ASV251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	46	0	0	0	0	0	0	0	62	0	0	0	50	150
ASV252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	32	32	78	50	62
ASV253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	36	54	100	80
ASV254	10	8	20	22	10	22	0	22	10	30	28	20	0	36	6	28	28	28	0	0	18	0	10	0	0	0	0	0	0	0
ASV255	0	0	0	0	0	0	0	0	0	0	0	0	56	76	34	82	54	0	0	0	22	0	0	26	0	0	0	0	0	0
ASV256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	72	0	0	0	0	0	0	62	32	14	52	26	28
ASV257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	24	66	106	60
ASV258	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	34	16	14	0	0	0	8	0	0	46	48	6	82	40	42
ASV259	0	0	0	0	0	0	0	0	0	0	0	0	0	14	8	18	26	16	0	0	0	0	0	0	86	62	26	50	22	16
ASV260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	48	44	18	50
ASV261	0	0	0	0	0	0	0	0	0	18	0	0	32	18	22	54	46	52	0	0	0	0	0	0	0	44	0	52	0	0
ASV262	0	0	0	0	0	0	0	0	0	0	4	0	48	0	40	18	54	12	0	0	0	0	0	0	32	0	0	58	40	32
ASV263	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	0	12	32	40	28	90	52	62	0	0	0	0	0	0
ASV264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	74	30	26	42	50
ASV265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	36	14	46	94	54
ASV266	0	0	0	0	0	0	0	0	0	0	0	0	72	52	32	60	84	0	0	0	0	32	0	0	0	0	0	0	0	0
ASV267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	120	34	34	32	46	62
ASV268	62	40	50	82	34	36	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
ASV269	0	0	0	0	0	0	0	0	72	86	74	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60
ASV270	0	0	0	0	0	0	0	0	12	26	10	34	0	0	0	0	0	0	8	60	94	0	82	0	0	0	0	0	0	0
ASV271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	30	72	44	70	72	0	0	0	0	0	0
ASV272	0	0	0	0	0	0	0	0	0	0	0	0	44	32	28	38	76	72	0	0	10	0	8	16	0	0	0	0	0	0
ASV273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	22	0	64	156	24
ASV274	0	0	0	0	0	0	0	8	0	22	18	0	42	72	24	28	52	40	0	0	0	0	0	16	0	0	0	0	0	0
ASV275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	52	14	70	98	26
ASV276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	32	34	38	98	0
ASV277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	60	44	48	0	52
ASV278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	32	32	20	66	92	44
ASV279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	68	14	70	72	0
ASV280	0	0	0	0	2	0	0	0	0	0	0	0	30	60	26	44	78	44	0	0	6	0	0	16	0	0	0	0	0	0
ASV281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	106	56	0	0	22	0	0	0	0	0	0	0	0	0
ASV282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	88	104	64
ASV283	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	8	12	18	0	0	0	0	0	0	68	28	0	62	62	28
ASV284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	64	56	44
ASV285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	28	46	26	56	46
ASV286	0	0	0	0	0	0	0	50	0	56	50	38	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0
ASV287	0	0	0	0	0	0	0	0	0	0	0	0	38	44	0	48	80	78	0	0	0	0	0	0	0	0	0	0	0	0
ASV288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	66	14	78	56	34
ASV289	0	0	0	0	0	0	0	0	0	0	0	0	34	52	30	24	58	54	0	2	16	10	0	0	0	0	0	0	0	0
ASV290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	38	12	68	46	20
ASV291	0	60	76	60	38	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV292	0	0	0	0	0	0	0	0	0	0	0	0	12	0	12	0	10	0	0	0	0	0	0	6	82	34	14	36	46	24
ASV293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	80	26	24
ASV294	32	16	10	24	26	20	6	16	12	46	36	20	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	114	0	24	0	60	58
ASV296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	102	58
ASV297	0	0	0	0	0	0	0	0	0	0	0	0	28	38	30	34	52	32	0	0	0	0	0	0	0	0	0	14	40	0
ASV298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	34	0	88	50	30
ASV299	0	0	0	0	0	0	0	0	0	150	64	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV300	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	108	94	0	0	0	0	24	0	0	0	0	0	0	0
ASV301	138	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	12	0	30	68	134
ASV303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	36	18	42	60	44
ASV304	0	0	0	0	0	0	0	0	0	0	0	0	48	50	0	86	0	74	0	0	0	0	0	0	0	0	0	0	0	0
ASV305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	78	52	44
ASV306	0	0	0	128	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV307	0	0	0	0	0	0	0	0	0	0	0	0	44	30	18	40	74	40	0	0	10	0	0	0	0	0	0	0	0	0
ASV308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	18	48	6	38	144	0
ASV309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	14	0	38	34	56
ASV310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	76	28	8	70	40	28
ASV311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	42	20	76	54	0
ASV312	32	0	0	30	0	42	0	0	0	0	0	0	16	10	0	62	32	22	0	0	0	0	0	0	0	0	0	0	0	0
ASV313	0	0	0	0	0	0	8	30	14	64	34	22	0	0	0	0	32	26	0	10	0	0	0	0	0	0	0	0	0	0
ASV314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	24	184	0	0	0	0	0	0	0	0	0	0	0	0
ASV315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	66	106	0	0	0	0	0	0	0	0
ASV316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	64	70
ASV317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	30	8	28	30	10
ASV318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	20	112	50
ASV319	32	64	34	32	26	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV320	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	146	6	0	16	62	0
ASV321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	46	0	46	72	0
ASV322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	24	0	58	46	52
ASV323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0
ASV324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	24	0	40	58	34
ASV325	0	0	0	0	0	0	90	0	0	0	0	0	0	26	0	20	0	0	0	0	14	30	0	26	18	0	0	0	0	0
ASV326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	56	74	60	0	0	0	0	0	0	0	0	0	0	0	0
ASV327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	58	16	22	48	42
ASV328	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	64	30	14	34	72	0
ASV329	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	18	16	18	0	0	0	8	0	0	68	10	12	20	0	32
ASV330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	18	0	38	50	42
ASV331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	16	0	66	68	0
ASV332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	26	0	36	70	56
ASV333	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	44	26	12	52	22	56
ASV334	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	92	0	0	0	90	28	0	0	0	0	0	0
ASV335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	32	0	0	50	72
ASV336	0	0	20	10	0	0	0	8	0	0	24	14	0	40	0	0	32	26	0	0	0	10	12	16	0	0	0	0	0	0
ASV337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	32	0	66	60	30
ASV338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	40	0	18	66	18
ASV339	52	0	0	66	30	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0
ASV340	0	0	0	0	0	0	0	0	0	0	0	0	0	18	20	30	86	38	0	0	6	0	0	8	0	0	0	0	0	0
ASV341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	28	14	64	62	0
ASV342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	124	12	0	24	30	10
ASV343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	52	24	12	38	16	60
ASV344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	18	22	104	0
ASV345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	54	0	48	46	0
ASV346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	22	0	70	32	50
ASV347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	26	18	44	56	32
ASV348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	46	0	58	0	52
ASV349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	18	10	50	60	28
ASV350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	16	18	18	26	42
ASV351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	72	76	0	0	0	0	0	0	0
ASV352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	22	0	50	44	26
ASV353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	60	60	0
ASV354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	34	18	88
ASV355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	18	10	64	24	20
ASV356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	42	18	0	32	52	26
ASV357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	18	58	0	0
ASV358	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV359	0	0	0	0	0	0	0	0	0	0	0	0	20	4	6	48	42	30	0	0	8	0	0	16	0	0	0	8	0	0
ASV360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	16	40	52	38
ASV361	0	0	0	0	0	0	0	14	6	20	78	8	0	0	0	0	12	8	16	0	0	0	0	0	0	6	0	4	0	8
ASV362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	24	0	34	34	0
ASV363	0	0	0	0	0	0	0	0	0	0	8	0	34	0	16	26	42	52	0	0	0	0	0	0	0	0	0	0	0	0
ASV364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	20	24	36	52	0
ASV365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	18	8	30	50	0
ASV366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	46	0	0	8	74
ASV367	0	0	0	0	0	0	0	0	0	0	0	0	38	66	0	62	0	0	0	0	0	8	0	0	0	0	0	0	0	0
ASV368	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0
ASV369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	32	106
ASV370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	20	8	34	32	18
ASV371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	2	20	66	20
ASV372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	24	36	28	32
ASV373	0	0	0	0	0	0	0	0	14	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28
ASV374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	16	0	56	30	0
ASV375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	30	10	40	42	18
ASV376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	26	38	40
ASV377	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV378	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	48	22	34	0	0	0	0	0	12	0	0	8	0	0	22
ASV379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	24	0	36	0	30
ASV380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	16	16	36	32	32
ASV381	0	0	2	0	0	0	0	0	0	0	0	0	34	0	0	0	82	40	0	0	0	0	0	0	0	0	0	0	0	0
ASV382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	92	0	0	0	0	0	18	0	0	0	0	0	0
ASV383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	28	54	44
ASV384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	52	34
ASV385	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	32	28	52	0	0	0	0	0	0	0	0	0	0	0	0
ASV386	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	40	32	74	0	0	0	4	0	0	0	0	0	0	0	0
ASV387	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	26	60	38	0
ASV388	0	0	0	0	0	0	0	0	0	0	0	0	22	14	0	22	52	44	0	0	0	0	0	0	0	0	0	0	0	0
ASV389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
ASV390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	10	0	50	0	0	48	38	0
ASV391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	82	0	0	0	0	0	0	0	0
ASV392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0
ASV393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0
ASV394	0	0	0	0	0	0	0	0	0	0	0	0	18	32	16	16	36	34	0	0	0	0	0	0	0	0	0	0	0	0
ASV395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	32	50	56
ASV396	0	0	0	0	0	0	0	0	0	0	0	0	22	22	12	44	24	24	0	0	0	0	0	0	0	0	0	0	0	0
ASV397	0	0	0	0	0	0	0	0	0	0	0	0	16	20	24	20	36	26	0	0	0	6	0	0	0	0	0	0	0	0
ASV398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	32	16	32
ASV399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	30	6	60	16	6
ASV400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	22	0	26	52	26
ASV401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	16	8	26	0	24
ASV402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	12	0	36	26	0
ASV403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	64	8	42	12	8
ASV404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	60	0	0	0	0	0	0	0	0
ASV405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	8	0	36	0
ASV406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	16	6	18	28	44
ASV407	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV408	0	0	0	0	0	0	0	0	0	0	0	0	30	24	0	0	40	44	0	0	0	0	0	0	0	0	0	0	0	0
ASV409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	16	0	28	0	30
ASV410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	20	0	42	28	14
ASV411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	30	0	62
ASV412	22	20	30	28	2	20	0	0	0	0	0	0	0	2	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV413	0	0	0	0	0	0	0	0	0	0	0	0	18	10	0	40	26	28	0	0	14	0	0	0	0	0	0	0	0	0
ASV414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	26	0	42	0	34
ASV415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	30	0	46	36	0
ASV416	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	28	42	0	0	0	0	0	0	22	0	0	0	0	0	0
ASV417	0	66	32	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV418	0	0	0	0	0	0	0	10	10	38	62	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
